date,price,ticker
2024-04-04,131.94808423217458,XOM
2024-04-05,132.02018768670075,XOM
2024-04-08,133.19508581482074,XOM
2024-04-09,134.9929910556692,XOM
2024-04-10,134.62599226239558,XOM
2024-04-11,137.12991792509163,XOM
2024-04-12,137.46444892513304,XOM
2024-04-15,134.99486826853814,XOM
2024-04-16,135.83476851995502,XOM
2024-04-17,136.13584968924243,XOM
2024-04-18,136.09958440939755,XOM
2024-04-19,138.81947086591157,XOM
2024-04-22,139.59020200007677,XOM
2024-04-23,141.1824893899997,XOM
2024-04-24,138.71670570867258,XOM
2024-04-25,138.46482873027668,XOM
2024-04-26,136.08718373045963,XOM
2024-04-29,137.2926968641602,XOM
2024-04-30,136.83033823047822,XOM
2024-05-01,137.2453975138759,XOM
2024-05-02,134.3465381005152,XOM
2024-05-03,133.96627865175992,XOM
2024-05-06,134.56760286717522,XOM
2024-05-07,135.0555166567836,XOM
2024-05-08,135.19530417511223,XOM
2024-05-09,133.62972499692646,XOM
2024-05-10,131.98737923170387,XOM
2024-05-13,132.92767946011287,XOM
2024-05-14,133.0597430982143,XOM
2024-05-15,133.77058599048073,XOM
2024-05-16,134.41968313697453,XOM
2024-05-17,136.65648968569795,XOM
2024-05-20,136.27439931901938,XOM
2024-05-21,139.68163628176796,XOM
2024-05-22,138.90498215633934,XOM
2024-05-23,139.72242820395707,XOM
2024-05-24,141.32370304548311,XOM
2024-05-27,139.97560415531825,XOM
2024-05-28,136.82487518056098,XOM
2024-05-29,136.22813803533705,XOM
2024-05-30,139.28618804644617,XOM
2024-05-31,138.6655547087061,XOM
2024-06-03,141.24150817512333,XOM
2024-06-04,142.23225999438654,XOM
2024-06-05,142.68520784530324,XOM
2024-06-06,145.35967176046822,XOM
2024-06-07,143.91596916386578,XOM
2024-06-10,143.11239457263568,XOM
2024-06-11,143.09894913267266,XOM
2024-06-12,142.7165888591711,XOM
2024-06-13,143.5555988419984,XOM
2024-06-14,143.98840223963865,XOM
2024-06-17,142.41533331664388,XOM
2024-06-18,140.26837782259503,XOM
2024-06-19,141.47820498362114,XOM
2024-06-20,141.25124100280533,XOM
2024-06-21,142.25280412074028,XOM
2024-06-24,145.1315306128182,XOM
2024-06-25,144.485466333727,XOM
2024-06-26,147.2566808964385,XOM
2024-06-27,148.8719392794815,XOM
2024-06-28,148.60411033360398,XOM
2024-07-01,150.8357360102598,XOM
2024-07-02,147.6340321899023,XOM
2024-07-03,146.6136603425646,XOM
2024-07-04,146.47131733515482,XOM
2024-07-05,147.08841032222404,XOM
2024-07-08,145.37870892875034,XOM
2024-07-09,149.61290382481388,XOM
2024-07-10,149.38132696761363,XOM
2024-07-11,150.89538320720197,XOM
2024-07-12,150.3773058975823,XOM
2024-07-15,150.49871018369748,XOM
2024-07-16,153.28603477745466,XOM
2024-07-17,156.2829032596549,XOM
2024-07-18,153.65704601412227,XOM
2024-07-19,153.73166511685085,XOM
2024-07-22,151.8455406676529,XOM
2024-07-23,153.3482828640905,XOM
2024-07-24,153.60466272340335,XOM
2024-07-25,154.81078072021947,XOM
2024-07-26,154.71881222723462,XOM
2024-07-29,154.88867295557952,XOM
2024-07-30,155.01755340780812,XOM
2024-07-31,155.71833834662846,XOM
2024-08-01,157.56010958290304,XOM
2024-08-02,155.45915427881437,XOM
2024-08-05,154.12626053703036,XOM
2024-08-06,152.97047746126782,XOM
2024-08-07,151.41365828732089,XOM
2024-08-08,150.66370227894492,XOM
2024-08-09,152.15865053007516,XOM
2024-08-12,156.02273736175545,XOM
2024-08-13,155.54381844652875,XOM
2024-08-14,154.92931230298598,XOM
2024-08-15,154.9840637525489,XOM
2024-08-16,154.1769669969871,XOM
2024-08-19,153.85893749569615,XOM
2024-08-20,154.23172916635482,XOM
2024-08-21,154.82078896264,XOM
2024-08-22,155.09699323515503,XOM
2024-08-23,157.05607070473894,XOM
2024-08-26,157.7045020777848,XOM
2024-08-27,157.18250536108798,XOM
2024-08-28,157.58645674740706,XOM
2024-08-29,156.1334045555077,XOM
2024-08-30,154.41722520441277,XOM
2024-09-02,154.7604766036175,XOM
2024-09-03,152.28031995537623,XOM
2024-09-04,152.21009876935415,XOM
2024-09-05,148.65119544097013,XOM
2024-09-06,149.77429834970025,XOM
2024-09-09,149.1412811620139,XOM
2024-09-10,149.2819976032019,XOM
2024-09-11,151.98239392004996,XOM
2024-09-12,151.48790957017144,XOM
2024-09-13,153.64742996877305,XOM
2024-09-16,153.38053860677857,XOM
2024-09-17,153.71678353690186,XOM
2024-09-18,154.4011823777225,XOM
2024-09-19,152.85448612195933,XOM
2024-09-20,150.91270971721,XOM
2024-09-23,152.11934062334632,XOM
2024-09-24,153.68210166524642,XOM
2024-09-25,151.20027564311448,XOM
2024-09-26,148.4128300693719,XOM
2024-09-27,152.102553120992,XOM
2024-09-30,153.97363600884867,XOM
2024-10-01,154.9630313169444,XOM
2024-10-02,155.32684697917517,XOM
2024-10-03,152.25665282150845,XOM
2024-10-04,151.20575210458236,XOM
2024-10-07,151.4624302093108,XOM
2024-10-08,150.4306456753292,XOM
2024-10-09,150.20405367135348,XOM
2024-10-10,151.29897273948905,XOM
2024-10-11,149.67500093324418,XOM
2024-10-14,149.28522401777138,XOM
2024-10-15,148.64515116229643,XOM
2024-10-16,147.15632973101768,XOM
2024-10-17,147.3366001174574,XOM
2024-10-18,146.65863603547166,XOM
2024-10-21,145.0669728614789,XOM
2024-10-22,143.29538004073697,XOM
2024-10-23,144.02826274464837,XOM
2024-10-24,145.7018998155473,XOM
2024-10-25,144.63423034872787,XOM
2024-10-28,146.2153750531565,XOM
2024-10-29,147.0560972680438,XOM
2024-10-30,145.75518923267506,XOM
2024-10-31,143.87709636570472,XOM
2024-11-01,144.38962833190254,XOM
2024-11-04,147.41151812200877,XOM
2024-11-05,147.18151133553195,XOM
2024-11-06,145.819513228974,XOM
2024-11-07,148.17890553890723,XOM
2024-11-08,147.92304075086352,XOM
2024-11-11,146.47564791369965,XOM
2024-11-12,145.04049117381217,XOM
2024-11-13,146.25100564520986,XOM
2024-11-14,146.3805741297918,XOM
2024-11-15,146.82488656106378,XOM
2024-11-18,149.16576869949924,XOM
2024-11-19,149.83763503809752,XOM
2024-11-20,148.8437077317049,XOM
2024-11-21,146.48527328913715,XOM
2024-11-22,144.5299684934035,XOM
2024-11-25,146.03793001400987,XOM
2024-11-26,145.59669738098233,XOM
2024-11-27,144.8565821910372,XOM
2024-11-28,144.22510745629344,XOM
2024-11-29,142.41500990886277,XOM
2024-12-02,141.3076651175046,XOM
2024-12-03,141.0320498066648,XOM
2024-12-04,143.92477488671932,XOM
2024-12-05,144.69619356780464,XOM
2024-12-06,145.26257344861358,XOM
2024-12-09,142.67291608751702,XOM
2024-12-10,138.55538629408687,XOM
2024-12-11,138.4087342931699,XOM
2024-12-12,137.52162292158658,XOM
2024-12-13,137.0451807180434,XOM
2024-12-16,135.61409355151784,XOM
2024-12-17,137.85540595789718,XOM
2024-12-18,139.94106606031932,XOM
2024-12-19,139.46477141689346,XOM
2024-12-20,136.54129888812383,XOM
2024-12-23,134.40798216979042,XOM
2024-12-24,135.46671422352773,XOM
2024-12-25,135.29875234937256,XOM
2024-12-26,135.8840294502466,XOM
2024-12-27,134.58701560922813,XOM
2024-12-30,131.99456485696138,XOM
2024-12-31,131.79897327924903,XOM
2025-01-01,132.2441904661365,XOM
2025-01-02,130.59226270352033,XOM
2025-01-03,127.57431496468584,XOM
2025-01-06,128.77808351651615,XOM
2025-01-07,128.77484246643115,XOM
2025-01-08,128.31607689768782,XOM
2025-01-09,128.60936945338196,XOM
2025-01-10,128.7525022145493,XOM
2025-01-13,128.5116215745187,XOM
2025-01-14,127.4066402279621,XOM
2025-01-15,124.54182919632207,XOM
2025-01-16,125.64188521833533,XOM
2025-01-17,126.61705366972478,XOM
2025-01-20,126.71434251455346,XOM
2025-01-21,127.07294510739386,XOM
2025-01-22,127.57831902618038,XOM
2025-01-23,126.91638845001685,XOM
2025-01-24,126.9441651014443,XOM
2025-01-27,126.07364302458666,XOM
2025-01-28,126.6276502333958,XOM
2025-01-29,125.20103352733378,XOM
2025-01-30,124.64355082547483,XOM
2025-01-31,126.30660962092082,XOM
2025-02-03,126.24379571368847,XOM
2025-02-04,126.05254880940532,XOM
2025-02-05,128.92525061143942,XOM
2025-02-06,127.26945856742671,XOM
2025-02-07,127.43475197504821,XOM
2025-02-10,128.08374780205781,XOM
2025-02-11,130.02454645225373,XOM
2025-02-12,130.09586928547068,XOM
2025-02-13,129.04168476837404,XOM
2025-02-14,130.77767751840875,XOM
2025-02-17,130.14713902076377,XOM
2025-02-18,130.445657169683,XOM
2025-02-19,131.4207184242785,XOM
2025-02-20,131.5816663205416,XOM
2025-02-21,132.25190676226367,XOM
2025-02-24,134.1407043948602,XOM
2025-02-25,134.04614885055224,XOM
2025-02-26,133.31666577258147,XOM
2025-02-27,135.4364493651617,XOM
2025-02-28,133.38277380031712,XOM
2025-03-03,134.06812468783232,XOM
2025-03-04,134.78043812404312,XOM
2025-03-05,132.6412847647509,XOM
2025-03-06,134.50441131779084,XOM
2025-03-07,136.69536040381647,XOM
2025-03-10,138.2329591701601,XOM
2025-03-11,137.51538613799963,XOM
2025-03-12,136.83205475659003,XOM
2025-03-13,133.63462395254373,XOM
2025-03-14,132.0800132890556,XOM
2025-03-17,130.02220100238617,XOM
2025-03-18,128.4609187628635,XOM
2025-03-19,130.57113733447397,XOM
2025-03-20,127.58499539599484,XOM
2025-03-21,127.93689627824115,XOM
2025-03-24,125.37845140454506,XOM
2025-03-25,123.12002979991101,XOM
2025-03-26,123.54042944720197,XOM
2025-03-27,123.00732048276177,XOM
2025-03-28,123.02247482939889,XOM
2025-03-31,124.67393489920372,XOM
2025-04-01,124.15250702534334,XOM
2025-04-02,123.28225810204073,XOM
2025-04-03,126.5026938710832,XOM
2025-04-04,127.74420183876586,XOM
2025-04-07,127.38221709603289,XOM
2025-04-08,128.83259011112654,XOM
2025-04-09,129.50150144656203,XOM
2025-04-10,132.1361781394131,XOM
2025-04-11,131.60660802370919,XOM
2025-04-14,130.5716055415357,XOM
2025-04-15,133.59186297905825,XOM
2025-04-16,130.0723011816983,XOM
2025-04-17,128.30512595745816,XOM
2025-04-18,131.96279766804463,XOM
2025-04-21,133.95680777494835,XOM
2025-04-22,132.39732509518123,XOM
2025-04-23,132.20949777876504,XOM
2025-04-24,132.78194870760353,XOM
2025-04-25,131.76117007443037,XOM
2025-04-28,130.9223769554744,XOM
2025-04-29,130.36056726600972,XOM
2025-04-30,129.1740979677849,XOM
2025-05-01,129.21269672530303,XOM
2024-01-01,101.0443232043014,CVX
2024-01-02,100.77642817515719,CVX
2024-01-03,102.25972426140562,CVX
2024-01-04,104.20833954037131,CVX
2024-01-05,101.85252792780452,CVX
2024-01-08,100.44566786051614,CVX
2024-01-09,101.10215449726613,CVX
2024-01-10,98.99126082879421,CVX
2024-01-11,99.16181368907112,CVX
2024-01-12,99.4082216680334,CVX
2024-01-15,98.9917745119915,CVX
2024-01-16,95.3900926170129,CVX
2024-01-17,98.00201409083245,CVX
2024-01-18,99.67515092169442,CVX
2024-01-19,99.72647569016624,CVX
2024-01-22,98.75669239797493,CVX
2024-01-23,99.69885794747242,CVX
2024-01-24,98.53660739392785,CVX
2024-01-25,98.46867494541851,CVX
2024-01-26,99.85513473708485,CVX
2024-01-29,98.63570452996292,CVX
2024-01-30,97.24397516783596,CVX
2024-01-31,96.52368405248879,CVX
2024-02-01,96.15454808615445,CVX
2024-02-02,93.55419146722869,CVX
2024-02-05,94.07496809368742,CVX
2024-02-06,92.20794231221129,CVX
2024-02-07,91.0235859000999,CVX
2024-02-08,93.32366565122982,CVX
2024-02-09,94.15869803761187,CVX
2024-02-12,90.90482268705311,CVX
2024-02-13,90.67993297361659,CVX
2024-02-14,91.89444329858257,CVX
2024-02-15,89.2981933601689,CVX
2024-02-16,87.39519703661858,CVX
2024-02-19,86.33961199013997,CVX
2024-02-20,87.73516873606924,CVX
2024-02-21,88.562614081172,CVX
2024-02-22,89.3005720448118,CVX
2024-02-23,90.33987138322526,CVX
2024-02-26,90.13867589488572,CVX
2024-02-27,89.1617234275351,CVX
2024-02-28,90.99472022950073,CVX
2024-02-29,91.5140749058261,CVX
2024-03-01,91.55998093299802,CVX
2024-03-04,91.75402310508022,CVX
2024-03-05,91.07328975329152,CVX
2024-03-06,93.92564268832574,CVX
2024-03-07,91.43231353553661,CVX
2024-03-08,91.92227399891757,CVX
2024-03-11,91.90475417772731,CVX
2024-03-12,89.95233893108743,CVX
2024-03-13,91.74482919454375,CVX
2024-03-14,91.34453057685076,CVX
2024-03-15,91.26230552181752,CVX
2024-03-18,89.76160398235001,CVX
2024-03-19,84.81500813216144,CVX
